Topic,TrecID,UUID,target_hostname,Score
What is the highest mountain on Earth?,clueweb12-1005wb-51-17374,284b37dd-d239-56a5-a77f-d843bbd0f4ef,www.mountainretreatorg.net,1051.9863
What is the highest mountain on Earth?,clueweb12-0112wb-48-22334,5fec9b2e-1dda-5043-ad0f-754f4cd6f505,www.kchanson.com,1050.419
What is the highest mountain on Earth?,clueweb12-0001wb-42-20889,2a943b37-5519-55c7-ae58-d1bece94243a,7summits.com,1035.215
What is the highest mountain on Earth?,clueweb12-0307wb-02-06614,070d95c8-574b-5cac-8d22-ad08762cedc9,7summits.com,976.34906
What is the highest mountain on Earth?,clueweb12-0307wb-02-06612,d93d4814-0187-505b-b249-c4ecacd6d232,7summits.com,967.0803
What is the highest mountain on Earth?,clueweb12-1400tw-46-04976,9b11f4b6-b8dc-5b0b-b214-8facb23bce6d,jimmymccarty.com,1026.6572
What is the highest mountain on Earth?,clueweb12-0600wb-36-13504,1abc705e-caaf-5cf7-a134-94406ee35d25,www.northsidesf.com,1024.5161
What is the highest mountain on Earth?,clueweb12-1801wb-06-13953,565a9947-1e75-59cc-ae0f-0d2150fdaf6d,web.youngmuslims.ca,1021.90204
What is the highest mountain on Earth?,clueweb12-0306wb-40-18200,857b3753-e28f-54d8-ab41-910ebe5e9e41,astronomynow.com,1012.66925
What is the highest mountain on Earth?,clueweb12-0008wb-25-31055,de6cf0c1-98d7-5e2e-9425-50eb141eca7c,www.1729.com,1004.08307
What is the highest mountain on Earth?,clueweb12-0812wb-62-19866,6edc7449-5e72-56d7-9d69-5e99ab3c5e5e,www.thecanadianencyclopedia.com,1003.2016
What is the highest mountain on Earth?,clueweb12-1015wb-93-25684,c680c7d8-e232-5c74-b8ed-9c2624897792,thecanadianencyclopedia.com,1002.59766
What is the highest mountain on Earth?,clueweb12-0201wb-65-15422,8782ab5e-0cf4-5988-b8ae-f1b1113cdadc,www.energyenhancement.org,1001.7688
What is the highest mountain on Earth?,clueweb12-0406wb-61-09911,eae3980b-f268-5ab9-a038-a0731a1c34c5,www.energyenhancement.org,1001.0235
What is the highest mountain on Earth?,clueweb12-0410wb-91-23651,05e6f4ca-45c8-5c3c-9231-7c11b2df1dd5,www.bibleonly.org,998.16736
What is the highest mountain on Earth?,clueweb12-0410wb-91-23656,f9a5a88f-8576-586d-8c25-58ad6ed53c66,www.bibleonly.org,998.10657
What is the highest mountain on Earth?,clueweb12-0410wb-91-23671,c8027786-b38f-55a1-ae99-3cad093c9a31,www.bibleonly.org,997.5213
What is the highest mountain on Earth?,clueweb12-0410wb-95-04265,ea7d2cfb-7325-5e0c-83fb-7342b056e7a2,www.bibleonly.org,997.521
What is the highest mountain on Earth?,clueweb12-0410wb-95-04272,81b68dac-cfb7-55a9-9a36-3e1c69bec8b6,www.bibleonly.org,997.40607
What is the highest mountain on Earth?,clueweb12-0410wb-91-23668,37fe79f0-3679-5d8b-a727-cbeb7d3273ed,www.bibleonly.org,997.13086
What is the highest mountain on Earth?,clueweb12-0410wb-89-31568,cda3023e-981f-511b-bb67-348581541a8b,www.bibleonly.org,996.9808
What is the highest mountain on Earth?,clueweb12-0410wb-89-31570,751564d4-7f74-58f6-a86a-deb253bfcf14,www.bibleonly.org,996.9808
What is the highest mountain on Earth?,clueweb12-0410wb-91-23654,cdf0b004-67be-5e31-bd04-ad762c90d0b8,www.bibleonly.org,996.89844
What is the highest mountain on Earth?,clueweb12-0410wb-91-23665,1a25667f-5c31-5b0f-b099-25a841a4291e,www.bibleonly.org,996.85944
What is the highest mountain on Earth?,clueweb12-0410wb-91-23648,b510f6db-ec8d-599b-b27a-b51e183731db,www.bibleonly.org,996.7311
What is the highest mountain on Earth?,clueweb12-0410wb-51-11874,87c2d0ab-3304-54c5-af18-8bff3351ce46,www.bibleonly.org,996.7067
What is the highest mountain on Earth?,clueweb12-0410wb-91-23669,88ec37fe-f0f9-57ed-89bd-f56444282bce,www.bibleonly.org,996.54376
What is the highest mountain on Earth?,clueweb12-0410wb-95-04266,2239bb5f-cc17-54d4-b13b-266ca7498b51,www.bibleonly.org,996.42377
What is the highest mountain on Earth?,clueweb12-0410wb-91-23658,ee05bb5a-819a-50be-9f38-00b097fc357c,www.bibleonly.org,996.256
What is the highest mountain on Earth?,clueweb12-0410wb-91-23662,0e3ec994-cec9-5908-8780-b5da8afe5216,www.bibleonly.org,996.256
What is the highest mountain on Earth?,clueweb12-0410wb-91-23667,70564309-4cf4-5cdf-bac7-33dd4c7efccf,www.bibleonly.org,996.2133
What is the highest mountain on Earth?,clueweb12-0410wb-91-23661,3d91e7f6-1128-50fe-b805-d3866ac235f3,www.bibleonly.org,996.14734
What is the highest mountain on Earth?,clueweb12-0410wb-91-23660,0c00effe-5ac6-5013-8361-4f4b568ad2f5,www.bibleonly.org,996.0606
What is the highest mountain on Earth?,clueweb12-0410wb-95-04283,2e6b7bab-1ad6-51fe-b435-4ca752820218,www.bibleonly.org,995.5477
What is the highest mountain on Earth?,clueweb12-0410wb-91-23673,1b37334d-b39b-5734-a43c-5403a342fb7c,www.bibleonly.org,995.35724
What is the highest mountain on Earth?,clueweb12-0410wb-91-23653,efea2669-6c6f-5f79-af04-ce39a32df871,www.bibleonly.org,995.3571
What is the highest mountain on Earth?,clueweb12-0410wb-91-23675,dc19213a-b6c9-5ff5-80ac-2c1434efe1fe,www.bibleonly.org,995.3571
What is the highest mountain on Earth?,clueweb12-0401wb-21-27320,ec80204d-3706-57fd-bc8a-7b705914654b,leaderu.com,991.0133
What is the highest mountain on Earth?,clueweb12-1314wb-80-20546,550fbd17-e03e-50bd-ac97-3e1c450e8643,motherearthrights.org,987.46985
What is the highest mountain on Earth?,clueweb12-1314wb-38-06622,440cd55d-2076-5d6b-985a-7aec53b6ba5d,motherearthrights.org,986.49585
What is the highest mountain on Earth?,clueweb12-1604wb-62-09867,cbf8b5a7-576b-5092-b276-856e3ffa74a8,www.bikebros.ca,984.24274
What is the highest mountain on Earth?,clueweb12-1605wb-21-27148,c4977fec-5052-5452-a6f2-7bf9b78a3934,www.bikebros.ca,984.08344
What is the highest mountain on Earth?,clueweb12-0008wb-94-23682,071bb6a8-fb35-59a3-a458-75235152357c,threshold.ca,979.5776
What is the highest mountain on Earth?,clueweb12-1406wb-19-14025,f8d4a31a-3a18-5b19-91c2-94d71ca07e74,www.writespirit.net,978.2922
What is the highest mountain on Earth?,clueweb12-0301wb-11-22149,3ab503fd-048a-541e-ae2a-ed43d1b954f8,www.tentmaker.org,977.29663
What is the highest mountain on Earth?,clueweb12-1400tw-44-03944,c5060390-e2ce-5c77-a0a5-b37fe8443225,knowledge.wharton.upenn.edu,970.19574
What is the highest mountain on Earth?,clueweb12-1607wb-53-22466,a9d3f35d-9e81-5836-8915-2a3003076653,muhammad.net,964.33887
What is the highest mountain on Earth?,clueweb12-0817wb-57-10948,0a6a438b-1e5f-5250-b7c7-4b6552b112e5,www.muhammad.net,963.0746
What is the highest mountain on Earth?,clueweb12-1211wb-41-12953,f2394a44-2225-5c64-8d74-8d728b49ea01,www.ecowatch.org,960.9543
What is the highest mountain on Earth?,clueweb12-0102wb-60-02586,ade436e0-b723-5034-84aa-2625bc4b43c5,www.berdichev.org,960.50037
Should one prefer Chinese medicine or Western medicine?,clueweb12-1812wb-72-01015,4bab27d1-382a-5d01-a423-ac5f85aef66b,www.chinesemedicinenotes.com,2422.8545
Should one prefer Chinese medicine or Western medicine?,clueweb12-0917wb-59-03359,3e974ba1-c030-5b17-b47f-f936bfba0be6,www.healthytravel.net,2284.6785
Should one prefer Chinese medicine or Western medicine?,clueweb12-1300wb-04-07772,48b475bd-ce66-5451-8349-4f9789a5a2a7,www.altmed.net,2279.349
Should one prefer Chinese medicine or Western medicine?,clueweb12-0814wb-25-22187,29f7cd96-124c-53f6-b0bd-b6fb20579e87,medicalcybrarian.com,2278.9973
Should one prefer Chinese medicine or Western medicine?,clueweb12-0108wb-39-04606,98bbc44a-784d-5cbd-bd4c-3ccfee487d57,www.healthy.net,2277.9114
Should one prefer Chinese medicine or Western medicine?,clueweb12-0914wb-21-02629,a4b8f508-31a7-5166-b3c6-2625b3671134,www.getwelluk.com,2166.7292
Should one prefer Chinese medicine or Western medicine?,clueweb12-0914wb-15-12762,f86e016f-fc8e-59b8-8b31-fd055f973c52,www.getwelluk.com,2165.786
Should one prefer Chinese medicine or Western medicine?,clueweb12-1400wb-27-32675,a25e0785-164f-5188-a885-d72a06b4f06b,www.purifymind.com,2062.619
Should one prefer Chinese medicine or Western medicine?,clueweb12-1400wb-24-33338,5e2d422e-f39f-5dd1-8256-79e1da78b03f,www.purifymind.com,2016.9719
Should one prefer Chinese medicine or Western medicine?,clueweb12-1400wb-24-33333,fd7d4dc6-92e3-5d1b-90cf-44b6753cb6ba,www.purifymind.com,1849.3339
Should one prefer Chinese medicine or Western medicine?,clueweb12-0412wb-32-20711,c5b4f7ad-2756-5d81-9d1c-ff358d18fa9c,www.counselormagazine.com,2023.3696
Should one prefer Chinese medicine or Western medicine?,clueweb12-1415wb-97-30063,e69b9dad-c849-5990-8522-b7ff77fbe0ae,www.holistichealthtopics.com,1973.4103
Should one prefer Chinese medicine or Western medicine?,clueweb12-1415wb-97-30064,7707c3a9-6799-583a-959e-4c5cf36cc7c0,www.holistichealthtopics.com,1663.6229
Should one prefer Chinese medicine or Western medicine?,clueweb12-1416wb-04-20743,44f08340-3819-5bbc-b519-7d8fdbd2f5ff,www.holistichealthtopics.com,1377.536
Should one prefer Chinese medicine or Western medicine?,clueweb12-0109wb-14-22511,81f22455-3a30-55fc-9ca3-0ef31c3e5a26,www.drgrotte.com,1824.9387
Should one prefer Chinese medicine or Western medicine?,clueweb12-0109wb-22-07295,589baae2-f5b9-5eb9-86bb-7870459493b5,www.drgrotte.com,1491.8376
Should one prefer Chinese medicine or Western medicine?,clueweb12-1500tw-84-04636,f3333131-397b-5d14-8fab-512a59dacbdd,theconversation.edu.au,1765.1427
Should one prefer Chinese medicine or Western medicine?,clueweb12-1500tw-83-04567,d6f508f7-97e4-5f82-8e4a-6ee2cb0cceea,theconversation.edu.au,1763.1097
Should one prefer Chinese medicine or Western medicine?,clueweb12-0816wb-91-07857,385dba29-7d4a-5ffd-8265-6131b7b15cf8,theconversation.edu.au,1666.7916
Should one prefer Chinese medicine or Western medicine?,clueweb12-0102wb-32-29554,cc5a72de-6b6d-53dc-9426-ca75d07c5464,www.activeherb.com,1763.6586
Should one prefer Chinese medicine or Western medicine?,clueweb12-0102wb-32-29551,5a6f7062-e5bc-59df-8238-1c936f72d1c7,www.activeherb.com,1615.3795
Should one prefer Chinese medicine or Western medicine?,clueweb12-1200tw-64-15535,44672cc2-c87f-5d10-a12a-ecc48a6b2ef0,deepesthealth.com,1753.5417
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28056,8b17039b-3c79-56f4-9ada-1ca4b624909a,deepesthealth.com,1523.2549
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-81-30700,3e7f4c45-e22b-5680-ac02-e569eae3cc2f,deepesthealth.com,1522.304
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28059,9b0517e5-0c80-5e51-97b1-dca943c027c2,deepesthealth.com,1521.1527
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28066,580803a5-c1d6-5b5a-b0e5-23608e5152f4,deepesthealth.com,1512.7804
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28054,687415a1-d369-510f-a1a1-92819123baf6,deepesthealth.com,1512.7804
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-81-30698,13175dde-552f-5d02-9461-5e8ccda7433e,deepesthealth.com,1512.211
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-81-30699,382159aa-c47c-541b-959e-afae9291ab78,deepesthealth.com,1512.0222
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-87-30911,feb5651c-203b-5586-ba1d-5d1be345b2d2,deepesthealth.com,1512.0187
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28055,70d8f817-ec6c-55e8-81eb-3d9301c4b4d8,deepesthealth.com,1511.9196
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28065,6f166e7e-73d5-5d77-aeee-25a3a692a64b,deepesthealth.com,1511.7494
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28072,7d1081b1-b821-5af8-83c5-0f18eb701ee3,deepesthealth.com,1511.6412
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28068,ccd0244e-b686-52e7-9c25-c47788e1fa2f,deepesthealth.com,1511.6412
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28069,7d749cc6-93fa-519a-96f6-770cdfafc25f,deepesthealth.com,1511.6412
Should one prefer Chinese medicine or Western medicine?,clueweb12-0300tw-31-13636,38157074-9ced-54ec-9a91-87f9fdfdbc56,deepesthealth.com,1511.6412
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-81-30695,ba048043-755f-5df6-99af-a21c362b0a26,deepesthealth.com,1511.4714
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28067,1280b1a4-7cd4-5388-9f48-3f551cd10022,deepesthealth.com,1511.4714
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28058,84ba224f-d91e-5031-8942-241443f973ed,deepesthealth.com,1511.4661
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28060,027de661-e272-55f1-9dfa-e0952d13f9f4,deepesthealth.com,1511.3143
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-87-30915,3bdd15dd-ab62-5cdc-b8bf-e2f967cf91f4,deepesthealth.com,1511.3011
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-81-30696,8954a1d9-208c-59f6-93ff-f15cb9f55495,deepesthealth.com,1511.3011
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-87-30914,8a3846bd-187d-5f20-a4f1-2acae71cc6d7,deepesthealth.com,1511.2616
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28064,006f53d1-8574-5d2b-851b-544676a293e0,deepesthealth.com,1510.9861
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28071,9a1ec4bf-f044-523d-935c-c24ca7dda466,deepesthealth.com,1510.7661
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-81-30705,7f702952-bb1f-57bc-bfec-01288a786e3c,deepesthealth.com,1510.7661
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-81-30703,149ace7e-b35f-5a32-8efa-d627aa2cbf06,deepesthealth.com,1510.6486
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-84-28070,2091e3db-4f39-5d30-995c-5d1a7fae7b38,deepesthealth.com,1510.3901
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-81-30701,13052b0f-acee-50d0-ac04-e1b79e38f726,deepesthealth.com,1510.281
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-81-30697,f95b8491-3f48-5255-9aff-d60c79387083,deepesthealth.com,1510.1631
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-81-30706,3a966bae-3b8a-5df8-aa34-c9feae3ce8fd,deepesthealth.com,1510.0975
Should one prefer Chinese medicine or Western medicine?,clueweb12-1303wb-43-23454,9a4ad02c-4759-57f5-ad00-f5587e4c6f2f,www.hawkenacupuncture.com,1742.9176
Should one prefer Chinese medicine or Western medicine?,clueweb12-0808wb-90-19948,6bd31e69-91e9-54ed-af20-bda9ca3f03ac,www.sciencebasedmedicine.org,1742.4720000000002
Should one prefer Chinese medicine or Western medicine?,clueweb12-1408wb-10-02903,d21e2808-f0f5-58e7-87d3-19553f9006fd,www.sciencebasedmedicine.org,1440.3345
Should one prefer Chinese medicine or Western medicine?,clueweb12-0814wb-13-03062,7b5157b9-7488-54bf-aba1-1863cefdd435,www.sciencebasedmedicine.org,1417.725
Should one prefer Chinese medicine or Western medicine?,clueweb12-0807wb-82-31816,8ed10a3c-2e97-5980-b351-2839aff82405,www.sciencebasedmedicine.org,1368.2544
Should one prefer Chinese medicine or Western medicine?,clueweb12-1407wb-99-08174,1cdfec56-d67c-5521-844e-18aac35a0981,www.sciencebasedmedicine.org,1335.2899
Should one prefer Chinese medicine or Western medicine?,clueweb12-1509wb-42-15913,b8c07e8c-b2a8-5a8a-b21c-98bc9ee3675c,www.amazinghealing.com,1727.118
Should one prefer Chinese medicine or Western medicine?,clueweb12-1913wb-78-10966,02b3ca85-ce6f-5ae4-8640-a9f2be62f87d,www.integratedmedicine.com,1712.7177
Should one prefer Chinese medicine or Western medicine?,clueweb12-1914wb-01-02615,adf88b8a-7f32-5e05-b5ae-868853bf0e35,www.integratedmedicine.com,1618.6702
Should one prefer Chinese medicine or Western medicine?,clueweb12-1204wb-10-18962,b69627b4-d4e4-5d3c-a76e-dcb3ceadd39b,www.iaph2008.org,1679.7059
Should one prefer Chinese medicine or Western medicine?,clueweb12-0501wb-94-22286,040933a7-f18c-54a0-97d4-c2519db1564e,www.ecomii.com,1675.8761
Should one prefer Chinese medicine or Western medicine?,clueweb12-0112wb-57-08275,ab34059d-8608-5867-a570-668da34edfc6,www.equip.org,1603.6663
Should one prefer Chinese medicine or Western medicine?,clueweb12-1614wb-89-20695,9686dfaa-c95a-5869-907a-c913a8b1a255,equip.org,1602.3887
Should one prefer Chinese medicine or Western medicine?,clueweb12-1706wb-89-05282,ee498967-2836-5109-9430-351d6dd7a4c9,www.pregnancy.com.au,1598.471
Should one prefer Chinese medicine or Western medicine?,clueweb12-0610wb-91-32704,6ee2eaa6-458c-5bbe-9910-dff447ddb6c7,www.pregnancy.com.au,1598.0404
Should one prefer Chinese medicine or Western medicine?,clueweb12-1515wb-97-02513,3dfdf2cf-2ca3-54f4-9986-2ef0a3d4b6e6,www.chinesemedicinedoc.com,1572.7599
Should one prefer Chinese medicine or Western medicine?,clueweb12-1516wb-37-15353,ab12793f-5326-5a53-bea1-124e8de6ff48,www.chinesemedicinedoc.com,1427.4971
Should one prefer Chinese medicine or Western medicine?,clueweb12-1516wb-80-03873,92970d79-3660-594e-9241-130172afb6a2,www.chinesemedicinedoc.com,1427.1217
Should one prefer Chinese medicine or Western medicine?,clueweb12-1800tw-12-13116,ee5855a3-0a08-5cf3-8ced-0cd7d37c4edf,www.elephantjournal.com,1567.8383
Should one prefer Chinese medicine or Western medicine?,clueweb12-1813wb-35-03907,24bb8957-d8e7-5e3e-85fe-cded3ae1ac42,huntgathermedicine.com,1530.2943
Should one prefer Chinese medicine or Western medicine?,clueweb12-1814wb-05-20392,380ae6a1-f670-5e05-99d9-fdb9681ce78e,huntgathermedicine.com,1529.9352
Should one prefer Chinese medicine or Western medicine?,clueweb12-1814wb-41-23337,2bc68390-5cd0-59b5-8206-5eaeff7dfec9,huntgathermedicine.com,1522.1696
Should one prefer Chinese medicine or Western medicine?,clueweb12-1813wb-99-11114,6b7dc4e2-4120-5846-85a2-5fc8f40118b7,huntgathermedicine.com,1521.5891
Should one prefer Chinese medicine or Western medicine?,clueweb12-1813wb-99-11115,d8f00073-4c72-54e9-ab2b-0e55b3995259,huntgathermedicine.com,1521.3517
Should one prefer Chinese medicine or Western medicine?,clueweb12-1814wb-47-11671,68698171-52de-5e85-8eb4-67221f30eba5,huntgathermedicine.com,1520.5748
Should one prefer Chinese medicine or Western medicine?,clueweb12-1813wb-99-11116,3e7e3654-98e3-5f20-a456-dd4a81e574e9,huntgathermedicine.com,1519.4058
Should one prefer Chinese medicine or Western medicine?,clueweb12-1814wb-41-23338,4fdca392-68ae-58f8-80e1-1051e60ff48a,huntgathermedicine.com,1518.9432
Should one prefer Chinese medicine or Western medicine?,clueweb12-0913wb-54-18116,5128cfa1-833a-55c6-a884-571a0edd181a,www.guidetohealthcareschools.com,1502.4103
Should one prefer Chinese medicine or Western medicine?,clueweb12-0603wb-89-07171,6b17d629-5c99-5428-8e11-c7f3a9377d04,www.i-sis.org.uk,1497.2648
Should one prefer Chinese medicine or Western medicine?,clueweb12-1303wb-55-12059,301a3699-b3b6-5c80-8c2f-1eea0a06186a,www.coredevie.com,1490.6321
Should one prefer Chinese medicine or Western medicine?,clueweb12-0012wb-40-02438,69558f66-c0ca-5909-b223-983dc6b27231,www.aompress.com,1443.6338
Should one prefer Chinese medicine or Western medicine?,clueweb12-1014wb-64-24131,1f424946-814a-5b89-b349-d7cd821cfbdb,www.kidslife.com.au,1438.3461
Should one prefer Chinese medicine or Western medicine?,clueweb12-1802wb-09-17810,7cd7055e-686b-5034-b8d9-8490082f99bf,theintegratorblog.com,1435.5875
Should one prefer Chinese medicine or Western medicine?,clueweb12-0001wb-44-18930,a84797c6-aa24-50fa-bddd-7f62107b8326,39clinic.com,1432.0656
Should one prefer Chinese medicine or Western medicine?,clueweb12-0807wb-35-05035,a9dbf7ee-83bf-5661-8663-33502e7bec9e,www.39clinic.com,1431.1879
Should one prefer Chinese medicine or Western medicine?,clueweb12-0501wb-13-24604,60edb8bd-66e3-5921-bf58-48fe4cbcf295,www5.wittenberg.edu,1392.3436
Should one prefer Chinese medicine or Western medicine?,clueweb12-1806wb-21-10971,4b611bdc-c1bf-57a2-97b0-f11aa9440ca0,www.drspencepentland.com,1392.0049
Should one prefer Chinese medicine or Western medicine?,clueweb12-0100wb-37-03164,069bc1f4-3053-5389-aeb7-60efc102e6c2,www.alternativemedicinedirect.com,1388.2313
